id,source1,source2,source3,question,answer,annotation
8b629d15-494e-4835-bd59-b16dc8997509,"[{'single_authored_publications': [{'title': 'A Scalable Network Topology for Medical Imaging', 'publishedin': 'HPCC', 'year': '2008'}, {'title': 'A novel short-term stock price predicting system', 'publishedin': 'IKE', 'year': '2005'}, {'title': 'A Survey of Face Recognition Techniques', 'publishedin': 'J. Inf. Process. Syst.', 'year': '2009'}, {'title': 'A Transputer Network for Fast Operations on Digitised Images', 'publishedin': 'Comput. Graph. Forum', 'year': '1989'}, {'title': 'High-Performance Computing and Applications in Image Processing and Computer Vision', 'publishedin': 'ISHPC', 'year': '1997'}]}, {'co_authored_publications': [{'title': 'The REFINE Multiprocessor - Theoretical Properties and Algorithms', 'publishedin': 'Parallel Comput.', 'year': '1995', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/b/SuchendraMBhandarkar', 'name': 'Suchendra M. Bhandarkar', 'institutes': 'University of Georgia, Athens, USA'}]}, {'title': 'A Comprehensive Study of Stereo Correlation Performance', 'publishedin': 'CISST', 'year': '2004', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/c/AnandaSChowdhury', 'name': 'Ananda S. Chowdhury', 'institutes': 'Jadavpur University, Kolkata, India'}]}, {'title': 'Modified Carry Look Ahead BCD Adder With CMOS and Reversible Logic Implementation', 'publishedin': 'CDES', 'year': '2006', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/t/HimanshuThapliyal', 'name': 'Himanshu Thapliyal', 'institutes': 'University of Kentucky, Lexington, KY, USA'}]}, {'title': 'Guest Editorial', 'publishedin': 'Inf. Sci.', 'year': '1998', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/l/KeqinLi', 'name': 'Keqin Li', 'institutes': 'State University of New York at New Paltz, Department of Computer Science, NY, USA'}]}, {'title': 'Scalable Switch for Uni-Directional MultiRing Network', 'publishedin': 'PDCS', 'year': '2004', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/75/2122', 'name': 'Xiangjian He', 'institutes': 'University of Nottingham Ningbo, China'}]}]}]",[],"[{'author_name': 'Hamid R. Arabnia', 'worksCount': '380', 'citedByCount': '3129', 'hIndex': '28', 'i10Index': '58', 'twoYearMeanCitedness': '3.090909'}, {'author_name': 'Hamid R. Arabnia', 'institute': [{'name': 'Franklin College', 'publicationsCount': '593', 'publicationsCitedByCount': '7185', 'institute_type': 'education'}]}]",What is the type of organization where the author of 'A Survey of Face Recognition Techniques' works?,education,Yes
bf3f4326-3cd6-4c18-8eb8-42f01be7338e,"[{'single_authored_publications': [{'title': 'Deception, Robustness and Trust in Big Data Fueled Deep Learning Systems', 'publishedin': 'IEEE BigData', 'year': '2019'}, {'title': 'iVIBRATE: Interactive visualization-based framework for clustering large datasets', 'publishedin': 'ACM Trans. Inf. Syst.', 'year': '2006'}, {'title': '""Best K"": critical clustering structures in categorical datasets', 'publishedin': 'Knowl. Inf. Syst.', 'year': '2009'}, {'title': 'Key Derivation Algorithms for Monotone Access Structures in Cryptographic File Systems', 'publishedin': 'ESORICS', 'year': '2006'}, {'title': 'Towards Global Collaborative Computing: Opportunities and Challenges of Peer to Peer Networks and Applications', 'publishedin': 'GCC', 'year': '2005'}]}, {'co_authored_publications': [{'title': 'Workload Adaptive Shared Memory Management for High Performance Network I/O in Virtualized Cloud', 'publishedin': 'IEEE Trans. Computers', 'year': '2016', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/52/323-9', 'name': 'Qi Zhang', 'institutes': 'IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA'}]}, {'title': 'MobiEyes: A Distributed Location Monitoring Service Using Moving Location Queries', 'publishedin': 'IEEE Trans. Mob. Comput.', 'year': '2006', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/87/3826', 'name': 'Bugra Gedik', 'institutes': 'Bilkent University, Ankara, Turkey'}]}, {'title': 'Boosting Deep Ensemble Performance with Hierarchical Pruning', 'publishedin': 'ICDM', 'year': '2021', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/61/9620-1', 'name': 'Yanzhao Wu', 'institutes': 'Florida International University, School of Computing and Information Sciences, Miami, FL, USA'}]}, {'title': 'Butterfly: Protecting Output Privacy in Stream Mining', 'publishedin': 'ICDE', 'year': '2008', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/12/2633-6', 'name': 'Ting Wang', 'institutes': 'Pennsylvania State University, University Park, PA, USA'}]}, {'title': 'Output privacy in data mining', 'publishedin': 'ACM Trans. Database Syst.', 'year': '2011', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/12/2633-6', 'name': 'Ting Wang', 'institutes': 'Pennsylvania State University, University Park, PA, USA'}]}]}]",[],"[{'author_name': 'Liu Ling', 'worksCount': '195', 'citedByCount': '1109', 'hIndex': '14', 'i10Index': '22', 'twoYearMeanCitedness': '4.071429'}, {'author_name': 'Liu Ling', 'institute': [{'name': 'Georgia Institute of Technology', 'publicationsCount': '150877', 'publicationsCitedByCount': '4714719', 'institute_type': 'education'}]}]",How many papers does the academic institution of the author of the critical clustering structures in categorical datasets article have?,150877,Yes
dcaaa17b-adb0-487c-94cb-28106b14c003,"[{'single_authored_publications': [{'title': 'Wholesale energy market in a smart grid: Dynamic modeling and stability', 'publishedin': 'CDC/ECC', 'year': '2011'}, {'title': 'Global parameter convergence in systems with monotonic parameterization', 'publishedin': 'ACC', 'year': '2002'}, {'title': 'A dead-zone based filter for systems with unknown parameters', 'publishedin': 'ACC', 'year': '2004'}, {'title': 'Discrete-Time Adaptive Control of a Class of Nonlinear Systems Using High-Order Tuners', 'publishedin': 'CoRR', 'year': '2022'}, {'title': 'A Polynomial Adaptive Controller for Nonlinearly Parameterized Systems', 'publishedin': 'CDC', 'year': '2006'}]}, {'co_authored_publications': [{'title': 'A historical perspective of adaptive control and learning', 'publishedin': 'Annu. Rev. Control.', 'year': '2021', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/37/6378', 'name': 'Alexander L. Fradkov', 'institutes': 'Russian Academy of Sciences, Institute of Problems in Mechanical Engineering, Saint Petersburg, Russia'}]}, {'title': 'A Historical Perspective of Adaptive Control and Learning', 'publishedin': 'CoRR', 'year': '2021', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/37/6378', 'name': 'Alexander L. Fradkov', 'institutes': 'Russian Academy of Sciences, Institute of Problems in Mechanical Engineering, Saint Petersburg, Russia'}]}, {'title': 'Multi-agent coordination in dynamic networks', 'publishedin': 'CDC', 'year': '2016', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/192/2929', 'name': 'Jordan J. Romvary', 'institutes': 'Charles Stark Draper Laboratory, Cambridge, MA, USA'}]}, {'title': 'A contraction approach for efficient regulation of networked systems', 'publishedin': 'ACC', 'year': '2016', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/192/2929', 'name': 'Jordan J. Romvary', 'institutes': 'Charles Stark Draper Laboratory, Cambridge, MA, USA'}]}, {'title': 'Direct Adaptive Control of Multi-Input Plants with Magnitude Saturation Constraints', 'publishedin': 'CDC/ECC', 'year': '2005', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/22/7012', 'name': 'Mac Schwager', 'institutes': 'Stanford University, Department of Aeronautics and Astronautics, USA'}]}]}]",[],"[{'author_name': 'Anuradha M. Annaswamy', 'worksCount': '503', 'citedByCount': '10559', 'hIndex': '46', 'i10Index': '182', 'twoYearMeanCitedness': '3.047619'}, {'author_name': 'Anuradha M. Annaswamy', 'institute': [{'name': 'Massachusetts Institute of Technology', 'publicationsCount': '257365', 'publicationsCitedByCount': '14661139', 'institute_type': 'education'}]}]",What is the hIndex of the contributor who worked on a contraction approach for efficient regulation of networked systems in 2016?,46,Yes
69760e94-a1d3-4738-abc0-62b47ef1cf0a,"[{'single_authored_publications': [{'title': 'Data Cyberinfrastructure for End-to-End Science', 'publishedin': 'Comput. Sci. Eng.', 'year': '2020'}, {'title': 'Advancing Reproducibility in Parallel and Distributed Systems Research', 'publishedin': 'Computer', 'year': '2022'}, {'title': 'Seine: a dynamic geometry-based shared-space interaction framework for parallel scientific applications', 'publishedin': 'Concurr. Comput. Pract. Exp.', 'year': '2006'}, {'title': 'Jack Dongarra: Catalyzing the Transformation of High-Performance Computing', 'publishedin': 'Comput. Sci. Eng.', 'year': '2022'}, {'title': 'Cross-layer Application-aware Power/Energy Management for Extreme Scale Science', 'publishedin': 'CoRR', 'year': '2013'}]}, {'co_authored_publications': [{'title': 'Toward Democratizing Access to Science Data: Introducing the National Data Platform', 'publishedin': 'e-Science', 'year': '2023', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/95/6475', 'name': 'Ilkay Altintas', 'institutes': 'San Diego Supercomputer Center (SDSC), CA, USA'}]}, {'title': 'Message from PhD Forum Organizers', 'publishedin': 'IPDPS Workshops', 'year': '2010', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/b/LucBouge', 'name': 'Luc Bougé', 'institutes': 'IRISA, Rennes, France'}]}, {'title': 'A computational infrastructure for grid-based asynchronous parallel applications', 'publishedin': 'HPDC', 'year': '2007', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/74/2397-10', 'name': 'Zhen Li', 'institutes': 'Rutgers University, Department of Electrical and Computer Engineering, Applied Software Systems Laboratory, Piscataway, NJ, USA'}]}, {'title': 'ARMaDA: An Adaptive Application-sensitive Partitioning Framework for SAMR Applications', 'publishedin': 'IASTED PDCS', 'year': '2002', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/c/SumirChandra', 'name': 'Sumir Chandra', 'institutes': 'Rutgers University, USA'}]}, {'title': 'Platforms for Edge Computing and Internet of Things applications: A survey', 'publishedin': 'IC3', 'year': '2021', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/169/0997', 'name': 'Daniel Balouek-Thomert', 'institutes': 'INRIA, France'}]}]}]",[],"[{'author_name': 'Manish Parashar', 'worksCount': '695', 'citedByCount': '8570', 'hIndex': '47', 'i10Index': '199', 'twoYearMeanCitedness': '1.5925926'}, {'author_name': 'Manish Parashar', 'institute': [{'name': 'University of Utah', 'publicationsCount': '164781', 'publicationsCitedByCount': '5287517', 'institute_type': 'education'}]}]",How many publications are attributed to the academic institution of the creator of 'Advancing Reproducibility in Parallel and Distributed Systems Research'?,164781,Yes
d172caf8-3aa5-4d01-a38d-1755d81d3114,"[{'single_authored_publications': [{'title': ""Verification of Java's AbstractCollection Class: A Case Study"", 'publishedin': 'MPC', 'year': '2002'}, {'title': 'Witnessing the elimination of magic wands', 'publishedin': 'Int. J. Softw. Tools Technol. Transf.', 'year': '2015'}, {'title': 'Teaching Design by Contract using Snap!', 'publishedin': 'SEENG@ICSE', 'year': '2021'}, {'title': 'Formal Verification of an Industrial Safety-Critical Traffic Tunnel Control System', 'publishedin': 'IFM', 'year': '2019'}, {'title': ""Formal Specification and Static Checking of Gemplus' Electronic Purse Using ESC/Java"", 'publishedin': 'FME', 'year': '2002'}]}, {'co_authored_publications': [{'title': 'Tools for the construction and analysis of systems', 'publishedin': 'Int. J. Softw. Tools Technol. Transf.', 'year': '2020', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/b/DirkBeyer1', 'name': 'Dirk Beyer', 'institutes': 'LMU Munich, SoSy Lab, Germany'}]}, {'title': ""Preface of Special issue on Automated Verification of Critical Systems (AVoCS'14)"", 'publishedin': 'Sci. Comput. Program.', 'year': '2016', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/p/JvdPol', 'name': 'Jaco van de Pol', 'institutes': 'Aarhus University, Department of Computer Science, Aarhus, Denmark'}]}, {'title': '24 Challenges in Deductive Software Verification', 'publishedin': 'ARCADE@CADE', 'year': '2017', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/h/ReinerHahnle', 'name': 'Reiner Hähnle', 'institutes': 'Technical University of Darmstadt, Germany'}]}, {'title': 'Formal Methods for Industrial Critical Systems', 'publishedin': 'Int. J. Softw. Tools Technol. Transf.', 'year': '2024', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/g/JanFrisoGroote', 'name': 'Jan Friso Groote', 'institutes': 'Eindhoven University of Technology, The Netherlands'}]}, {'title': 'Java Program Verification via a Hoare Logic with Abrupt Termination', 'publishedin': 'FASE', 'year': '2000', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/j/BartJacobs1', 'name': 'Bart Jacobs', 'institutes': 'Radboud University Nijmegen, The Netherlands'}]}]}]",[],"[{'author_name': 'Marieke Huisman', 'worksCount': '243', 'citedByCount': '1641', 'hIndex': '24', 'i10Index': '51', 'twoYearMeanCitedness': '1.0'}, {'author_name': 'Marieke Huisman', 'institute': [{'name': 'University of Twente', 'publicationsCount': '62142', 'publicationsCitedByCount': '1534417', 'institute_type': 'education'}]}]",How many publication citations does the institution of the author who published 'Formal Specification and Static Checking of Gemplus' Electronic Purse Using ESC/Java' have?,1534417,Yes
421ae952-0665-4413-973b-fc9b2dcc8d99,"[{'single_authored_publications': [{'title': 'Perceptual interpretation of ink annotations on line charts', 'publishedin': 'UIST', 'year': '2009'}, {'title': 'Graphical Overlays: Using Layered Elements to Aid Chart Reading', 'publishedin': 'IEEE Trans. Vis. Comput. Graph.', 'year': '2012'}, {'title': 'Significant new researcher award', 'publishedin': 'SIGGRAPH Award Recipients', 'year': '2008'}, {'title': 'Searching the Visual Style and Structure of D3 Visualizations', 'publishedin': 'IEEE Trans. Vis. Comput. Graph.', 'year': '2020'}, {'title': 'Puppet Dubbing', 'publishedin': 'EGSR (DL/I)', 'year': '2019'}]}, {'co_authored_publications': [{'title': 'Design considerations for collaborative visual analytics', 'publishedin': 'Inf. Vis.', 'year': '2008', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/27/4508', 'name': 'Jeffrey Heer', 'institutes': 'University of Washington, Seattle, WA, USA'}]}, {'title': 'Design Considerations for Collaborative Visual Analytics', 'publishedin': 'IEEE VAST', 'year': '2007', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/27/4508', 'name': 'Jeffrey Heer', 'institutes': 'University of Washington, Seattle, WA, USA'}]}, {'title': ""Guest Editors' Introduction: Smart Depiction for Visual Communication"", 'publishedin': 'IEEE Computer Graphics and Applications', 'year': '2005', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/87/2617', 'name': 'Frédo Durand', 'institutes': 'Massachusetts Institute of Technology, Cambridge, USA'}]}, {'title': 'Software Design Patterns for Information Visualization', 'publishedin': 'IEEE Trans. Vis. Comput. Graph.', 'year': '2006', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/27/4508', 'name': 'Jeffrey Heer', 'institutes': 'University of Washington, Seattle, WA, USA'}]}, {'title': 'Multi-Scale Banking to 45 Degrees', 'publishedin': 'IEEE Trans. Vis. Comput. Graph.', 'year': '2006', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/27/4508', 'name': 'Jeffrey Heer', 'institutes': 'University of Washington, Seattle, WA, USA'}]}]}]",[],"[{'author_name': 'Maneesh Agrawala', 'worksCount': '274', 'citedByCount': '11427', 'hIndex': '59', 'i10Index': '162', 'twoYearMeanCitedness': '5.793103'}, {'author_name': 'Maneesh Agrawala', 'institute': [{'name': 'Microsoft Research (United Kingdom)', 'publicationsCount': '12634', 'publicationsCitedByCount': '750655', 'institute_type': 'company'}]}]",What is the average two years citedness of the author of Software Design Patterns for Information Visualization?,5.793103,Yes
c8e5cd11-5a82-4143-9bc0-01651d8a9521,"[{'single_authored_publications': [{'title': 'Towards Transactional Web Services', 'publishedin': 'CEC Workshops', 'year': '2005'}, {'title': 'The 13th advanced summer school on service-oriented computing', 'publishedin': 'SICS Softw.-Intensive Cyber Phys. Syst.', 'year': '2020'}, {'title': 'Edge computing in context - Research and engineering challenges', 'publishedin': 'SDS', 'year': '2018'}, {'title': 'Editorial', 'publishedin': 'Computing', 'year': '2011'}, {'title': 'Semantic Web', 'publishedin': 'Encyclopedia of Multimedia', 'year': '2006'}]}, {'co_authored_publications': [{'title': 'Towards Deviceless Edge Computing: Challenges, Design Aspects, and Models for Serverless Paradigm at the Edge', 'publishedin': 'The Essence of Software Engineering', 'year': '2018', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/123/3328', 'name': 'Stefan Nastic', 'institutes': 'TU Wien, Vienna, Austria'}]}, {'title': 'Interaction pattern detection in process oriented information systems', 'publishedin': 'Data Knowl. Eng.', 'year': '2007', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/93/9155', 'name': 'Thomas Hoffmann', 'institutes': 'University of Minnesota Twin Cities, Minneapolis, MN, USA'}]}, {'title': 'M2M Platform-as-a-Service for sustainability governance', 'publishedin': 'SOCA', 'year': '2012', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/48/6098', 'name': 'Hong Linh Truong', 'institutes': 'Aalto University, Helsinki, Finland'}]}, {'title': 'On analyzing and specifying concerns for data as a service', 'publishedin': 'APSCC', 'year': '2009', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/48/6098', 'name': 'Hong Linh Truong', 'institutes': 'Aalto University, Helsinki, Finland'}]}, {'title': 'DMC - Distributed and Mobile Collaboration Workshop Report', 'publishedin': 'WETICE', 'year': '2003', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/g/HaraldGall', 'name': 'Harald C. Gall', 'institutes': 'University of Zurich, Department of Informatics'}]}]}]",[],"[{'author_name': 'Schahram Dustdar', 'worksCount': '1148', 'citedByCount': '24202', 'hIndex': '68', 'i10Index': '389', 'twoYearMeanCitedness': '5.344086'}, {'author_name': 'Schahram Dustdar', 'institute': [{'name': 'TU Wien', 'publicationsCount': '62886', 'publicationsCitedByCount': '1412921', 'institute_type': 'education'}]}]","What is the i10Index of the scholar working at Aalto University, Helsinki, Finland and published On analyzing and specifying concerns for data as a service in APSCC 2009?",389,Yes
781cefe7-0c3a-41e5-aff4-1d6281ee36cb,"[{'single_authored_publications': [{'title': 'Automatic transcription of Broadcast News data', 'publishedin': 'Speech Commun.', 'year': '2002'}, {'title': 'Development of a speech-to-text transcription system for Finnish', 'publishedin': 'SLTU', 'year': '2010'}, {'title': 'Speech Processing for Audio Indexing', 'publishedin': 'GoTAL', 'year': '2008'}, {'title': 'Speaker verification over the telephone', 'publishedin': 'Speech Commun.', 'year': '2000'}, {'title': 'Experiments on speaker-independent phone recognition using BREF', 'publishedin': 'ICASSP', 'year': '1992'}]}, {'co_authored_publications': [{'title': 'Pronunciation variants generation using SMT-inspired approaches', 'publishedin': 'ICASSP', 'year': '2011', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/90/8340', 'name': 'Panagiota Karanasou', 'institutes': 'University of Cambridge, UK'}]}, {'title': 'Performance improvement in a dynamic-programming-based isolated word recognition system for the alpha-digit task', 'publishedin': 'ICASSP', 'year': '1982', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/90/628', 'name': 'Victor Zue', 'institutes': 'Massachusetts Institute of Technology, Cambridge, USA'}]}, {'title': 'An expert spectrogram reader: A knowledge-based approach to speech recognition', 'publishedin': 'ICASSP', 'year': '1986', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/90/628', 'name': 'Victor Zue', 'institutes': 'Massachusetts Institute of Technology, Cambridge, USA'}]}, {'title': 'Properties of consonant sequences within words and across word boundaries', 'publishedin': 'ICASSP', 'year': '1984', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/90/628', 'name': 'Victor Zue', 'institutes': 'Massachusetts Institute of Technology, Cambridge, USA'}]}, {'title': 'Do speech recognizers prefer female speakers?', 'publishedin': 'INTERSPEECH', 'year': '2005', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/43/2130', 'name': 'Martine Adda-Decker', 'institutes': 'LIMSI - Computer Science Laboratory for Mechanics and Engineering Sciences, Orsay, France'}]}]}]",[],"[{'author_name': 'Lori Lamel', 'worksCount': '433', 'citedByCount': '7352', 'hIndex': '37', 'i10Index': '141', 'twoYearMeanCitedness': '0.1875'}, {'author_name': 'Lori Lamel', 'institute': [{'name': 'University of Paris-Saclay', 'publicationsCount': '82663', 'publicationsCitedByCount': '1503961', 'institute_type': 'education'}]}]",What is the i10Index of the writer with a co-author from University of Cambridge who published Pronunciation variants generation using SMT-inspired approaches in ICASSP 2011?,141,Yes
0f3f28bd-9cf3-425f-a5f6-22092c319b5b,"[{'single_authored_publications': [{'title': 'Lethal Autonomous Weapons: Meaningful Human Control or Meaningful Human Certification? [Opinion]', 'publishedin': 'IEEE Technol. Soc. Mag.', 'year': '2019'}, {'title': 'Barriers to Robust and Effective Human-Agent Teamwork', 'publishedin': 'AAAI Spring Symposia', 'year': '2014'}, {'title': 'Identifying Critical Contextual Design Cues Through a Machine Learning Approach', 'publishedin': 'AI Mag.', 'year': '2019'}, {'title': 'Collaborative Human-Automation Decision Making', 'publishedin': 'Handbook of Automation', 'year': '2009'}, {'title': 'Predicting Controller Capacity in Supervisory Control of Multiple UAVs', 'publishedin': 'IEEE Trans. Syst. Man Cybern. Part A', 'year': '2008'}]}, {'co_authored_publications': [{'title': 'Developing performance metrics for the supervisory control of multiple robots', 'publishedin': 'HRI', 'year': '2007', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/94/6405', 'name': 'Jacob W. Crandall', 'institutes': 'Brigham Young University, Provo, UT, USA'}]}, {'title': 'Identifying Predictive Metrics for Supervisory Control of Multiple Robots', 'publishedin': 'IEEE Trans. Robotics', 'year': '2007', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/94/6405', 'name': 'Jacob W. Crandall', 'institutes': 'Brigham Young University, Provo, UT, USA'}]}, {'title': 'Developing Operator Capacity Estimates for Supervisory Control of Autonomous Vehicles', 'publishedin': 'Hum. Factors', 'year': '2007', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/73/6848', 'name': 'Stephanie A. Guerlain', 'institutes': 'University of Virginia, Charlottesville, USA'}]}, {'title': 'The tactical Tomahawk conundrum: designing decision support systems for revolutionary domains', 'publishedin': 'SMC', 'year': '2003', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/73/6848', 'name': 'Stephanie A. Guerlain', 'institutes': 'University of Virginia, Charlottesville, USA'}]}]}]",[],"[{'author_name': 'Mary L. Cummings', 'worksCount': '221', 'citedByCount': '2746', 'hIndex': '27', 'i10Index': '72', 'twoYearMeanCitedness': '0.64285713'}, {'author_name': 'Mary L. Cummings', 'institute': [{'name': 'George Mason University', 'publicationsCount': '55575', 'publicationsCitedByCount': '1125234', 'institute_type': 'education'}]}]",What is the cited by count of the author's institution who published 'Identifying Critical Contextual Design Cues Through a Machine Learning Approach'?,1125234,Yes
1261a921-b6dd-4490-8230-eb08f77356e4,"[{'single_authored_publications': [{'title': 'Ontology Languages and Engineering', 'publishedin': 'KSEM', 'year': '2010'}, {'title': 'The FaCT System', 'publishedin': 'TABLEAUX', 'year': '1998'}, {'title': 'Matchmarking Using an Instance Store: Some Preliminary Results', 'publishedin': 'Description Logics', 'year': '2003'}, {'title': 'DAML+OIL: a Description Logic for the Semantic Web', 'publishedin': 'IEEE Data Eng. Bull.', 'year': '2002'}, {'title': 'Benchmark Analysis with FaCT', 'publishedin': 'TABLEAUX', 'year': '2000'}]}, {'co_authored_publications': [{'title': 'OWL Datatypes: Design and Implementation', 'publishedin': 'ISWC', 'year': '2008', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/56/1508', 'name': 'Boris Motik', 'institutes': 'University of Oxford, UK'}]}, {'title': 'Performance of DLP on Random Modal Formulae', 'publishedin': 'Description Logics', 'year': '1999', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/78/850', 'name': 'Peter F. Patel-Schneider', 'institutes': 'Bell Labs'}]}, {'title': 'RDFS(FA): A DL-ised Sub-language of RDFS', 'publishedin': 'Description Logics', 'year': '2003', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/59/6490', 'name': 'Jeff Z. Pan', 'institutes': 'The University of Edinburgh, UK'}]}, {'title': 'Evaluating Optimized Decision Procedures for Propositional Modal K(m) Satisfiability', 'publishedin': 'J. Autom. Reason.', 'year': '2002', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/78/850', 'name': 'Peter F. Patel-Schneider', 'institutes': 'Bell Labs'}]}, {'title': 'DLP and FaCT', 'publishedin': 'TABLEAUX', 'year': '1999', 'co_authors': [{'co_author_uri': 'https://dblp.org/pid/78/850', 'name': 'Peter F. Patel-Schneider', 'institutes': 'Bell Labs'}]}]}]",[],"[{'author_name': 'Ian Horrocks', 'worksCount': '559', 'citedByCount': '23369', 'hIndex': '70', 'i10Index': '265', 'twoYearMeanCitedness': '1.2692307'}, {'author_name': 'Ian Horrocks', 'institute': [{'name': 'University of Oxford', 'publicationsCount': '328769', 'publicationsCitedByCount': '13055716', 'institute_type': 'education'}]}]",What is the cited by count for the author who published the paper 'Benchmark Analysis with FaCT' in 2000?,13055716,No
